deviceid,Time,value,device_type,home_id
domxem3-ECFABCC7EEBA,2023-05-08 05:00:00+00:00,40.6301282051282,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 06:00:00+00:00,57.89085844748858,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 07:00:00+00:00,29.351787003610106,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 08:00:00+00:00,82.90006230529595,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 09:00:00+00:00,39.840924731182795,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 10:00:00+00:00,174.24229426433917,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 11:00:00+00:00,99.27298245614035,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 12:00:00+00:00,82.50281198003329,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 13:00:00+00:00,80.77251507321274,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 14:00:00+00:00,96.6108843537415,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 15:00:00+00:00,18.63817384370016,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 16:00:00+00:00,49.80189276485788,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 17:00:00+00:00,88.06592970521541,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 18:00:00+00:00,366.5163025889968,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 19:00:00+00:00,36.415894179894174,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 20:00:00+00:00,58.00057170542635,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 21:00:00+00:00,64.88864928909952,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 22:00:00+00:00,19.788626919602528,2.0,22.0
domxem3-ECFABCC7EEBA,2023-05-08 23:00:00+00:00,72.07163277880468,2.0,22.0
domxem3-ECFABCC7EED2,2023-05-08 00:00:00+00:00,220.6848590381426,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 01:00:00+00:00,362.6801633986928,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 02:00:00+00:00,363.3765783664459,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 03:00:00+00:00,424.97696969696966,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 04:00:00+00:00,216.85435745353897,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 05:00:00+00:00,383.6711928651059,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 06:00:00+00:00,2674.1340223944876,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 07:00:00+00:00,551.6460793287566,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 08:00:00+00:00,1373.1352804232806,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 09:00:00+00:00,1027.7142457091236,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 10:00:00+00:00,944.8919417475728,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 11:00:00+00:00,822.470447454844,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 12:00:00+00:00,1126.9625725338492,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 13:00:00+00:00,641.0679001650166,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 14:00:00+00:00,169.0004517843584,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 15:00:00+00:00,419.13927731092434,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 16:00:00+00:00,966.4590999999999,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 17:00:00+00:00,326.4230795847751,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 18:00:00+00:00,389.89348101265824,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 19:00:00+00:00,396.33893416927896,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 20:00:00+00:00,422.2099365079365,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 21:00:00+00:00,597.7093778538813,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 22:00:00+00:00,868.2245625511039,2.0,24.0
domxem3-ECFABCC7EED2,2023-05-08 23:00:00+00:00,797.2056710310966,2.0,24.0
domxem3-ECFABCC7EF31,2023-05-08 00:00:00+00:00,58.10757105943153,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 01:00:00+00:00,59.194769647696475,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 02:00:00+00:00,59.97645333333333,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 03:00:00+00:00,57.04787634408603,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 04:00:00+00:00,54.49737704918033,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 05:00:00+00:00,59.08397849462366,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 06:00:00+00:00,55.17172043010753,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 07:00:00+00:00,289.89936981757876,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 08:00:00+00:00,33.270797101449276,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 09:00:00+00:00,21.58298245614035,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 10:00:00+00:00,8.292984496124031,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 11:00:00+00:00,17.848565121412804,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 12:00:00+00:00,21.957961630695443,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 13:00:00+00:00,8.25492673992674,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 14:00:00+00:00,247.18021686746988,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 15:00:00+00:00,82.70244292237443,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 16:00:00+00:00,50.74309604519774,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 17:00:00+00:00,22.92055979643766,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 18:00:00+00:00,13.411019607843137,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 19:00:00+00:00,11.345968992248062,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 20:00:00+00:00,1074.6323529411766,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 21:00:00+00:00,2221.5103333333336,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 22:00:00+00:00,175.5897493734336,2.0,15.0
domxem3-ECFABCC7EF31,2023-05-08 23:00:00+00:00,60.96910761154856,2.0,15.0
domxem3-ECFABCC7F05A,2023-05-08 00:00:00+00:00,48.807402298850576,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 01:00:00+00:00,40.70709750566894,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 02:00:00+00:00,41.217471264367816,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 03:00:00+00:00,38.555071428571424,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 04:00:00+00:00,41.69713675213675,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 05:00:00+00:00,37.71088729016787,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 06:00:00+00:00,39.9120045045045,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 07:00:00+00:00,41.8324487895717,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 08:00:00+00:00,174.14719931271478,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 09:00:00+00:00,60.30096539162113,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 10:00:00+00:00,94.105875,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 11:00:00+00:00,470.8987626962142,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 12:00:00+00:00,322.39644444444446,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 13:00:00+00:00,79.39059701492538,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 14:00:00+00:00,71.7965931372549,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 15:00:00+00:00,66.09804615384616,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 16:00:00+00:00,65.77163677130044,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 17:00:00+00:00,94.5706170212766,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 18:00:00+00:00,79.75059539330725,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 19:00:00+00:00,158.9742857142857,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 20:00:00+00:00,82.46669902912622,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 21:00:00+00:00,73.40318864774625,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 22:00:00+00:00,109.09476190476191,2.0,29.0
domxem3-ECFABCC7F05A,2023-05-08 23:00:00+00:00,350.3227828282828,2.0,29.0
domxem3-ECFABCC7F071,2023-05-08 00:00:00+00:00,23.501245297215952,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 01:00:00+00:00,25.139708333333335,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 02:00:00+00:00,24.955312383090163,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 03:00:00+00:00,22.808287461773702,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 04:00:00+00:00,24.544627496159755,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 05:00:00+00:00,22.53366202629544,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 06:00:00+00:00,86.60941218637993,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 07:00:00+00:00,90.79381578947368,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 08:00:00+00:00,97.2060056022409,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 09:00:00+00:00,93.8170235324541,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 10:00:00+00:00,76.66627234042552,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 11:00:00+00:00,41.95704255319149,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 12:00:00+00:00,26.46565131837859,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 13:00:00+00:00,19.60654989384289,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 14:00:00+00:00,24.851287328490717,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 15:00:00+00:00,24.072755606233372,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 16:00:00+00:00,21.870662227155012,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 17:00:00+00:00,26.1949298679868,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 18:00:00+00:00,21.953301960784312,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 19:00:00+00:00,143.18510762070972,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 20:00:00+00:00,166.6691885661595,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 21:00:00+00:00,153.62076446722187,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 22:00:00+00:00,137.36894999999998,2.0,39.0
domxem3-ECFABCC7F071,2023-05-08 23:00:00+00:00,55.5190841510556,2.0,39.0
domxem3-ECFABCC7F094,2023-05-08 00:00:00+00:00,56.3185641025641,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 01:00:00+00:00,49.872371794871796,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 02:00:00+00:00,28.332882352941176,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 03:00:00+00:00,69.04435129740519,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 04:00:00+00:00,40.16491987179487,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 05:00:00+00:00,40.6163725490196,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 06:00:00+00:00,59.806352201257866,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 07:00:00+00:00,56.562486111111106,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 08:00:00+00:00,78.35624242424242,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 09:00:00+00:00,86.82767634854771,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 10:00:00+00:00,60.39478114478114,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 11:00:00+00:00,27.33778563015312,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 12:00:00+00:00,111.44420982735724,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 13:00:00+00:00,65.8885994397759,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 14:00:00+00:00,83.26861818181818,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 15:00:00+00:00,81.68005148005149,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 16:00:00+00:00,142.77977299880524,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 17:00:00+00:00,220.56694071588367,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 18:00:00+00:00,160.30428711897738,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 19:00:00+00:00,38.2189620758483,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 20:00:00+00:00,59.63558498896247,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 21:00:00+00:00,50.21425149700599,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 22:00:00+00:00,41.87393103448276,2.0,11.0
domxem3-ECFABCC7F094,2023-05-08 23:00:00+00:00,39.72640350877193,2.0,11.0
domxem3-ECFABCC7F0D1,2023-05-08 00:00:00+00:00,76.27202898550725,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 01:00:00+00:00,74.88634730538922,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 02:00:00+00:00,71.19920634920635,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 03:00:00+00:00,66.28911949685535,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 04:00:00+00:00,68.74066666666666,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 05:00:00+00:00,61.06200421940928,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 06:00:00+00:00,66.22708561020036,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 07:00:00+00:00,148.93200227531284,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 08:00:00+00:00,76.1283547925608,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 09:00:00+00:00,167.7130094043887,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 10:00:00+00:00,110.85580861581921,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 11:00:00+00:00,258.8799305555556,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 12:00:00+00:00,249.1402672292546,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 13:00:00+00:00,83.2279186228482,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 14:00:00+00:00,56.176611418047884,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 15:00:00+00:00,54.7229055258467,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 16:00:00+00:00,132.85276497695853,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 17:00:00+00:00,156.9391503267974,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 18:00:00+00:00,239.51288888888888,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 19:00:00+00:00,147.99454545454546,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 20:00:00+00:00,124.46844594594594,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 21:00:00+00:00,117.8654192229039,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 22:00:00+00:00,141.982422907489,2.0,20.0
domxem3-ECFABCC7F0D1,2023-05-08 23:00:00+00:00,94.74497041420118,2.0,20.0
domxem3-ECFABCC7F100,2023-05-08 00:00:00+00:00,7.488464118041582,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 01:00:00+00:00,14.135936794582392,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 02:00:00+00:00,11.312326732673268,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 03:00:00+00:00,7.647704301075269,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 04:00:00+00:00,7.562214411247804,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 05:00:00+00:00,23.34987603305785,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 06:00:00+00:00,7.682448979591837,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 07:00:00+00:00,7.4272685185185185,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 08:00:00+00:00,10.593700564971751,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 09:00:00+00:00,17.52444812362031,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 10:00:00+00:00,7.479790897908979,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 11:00:00+00:00,7.462693548387097,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 12:00:00+00:00,13.943038348082595,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 13:00:00+00:00,11.854993540051678,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 14:00:00+00:00,7.453953365129836,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 15:00:00+00:00,7.59976231884058,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 16:00:00+00:00,48.73380952380952,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 17:00:00+00:00,81.24672268907563,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 18:00:00+00:00,240.6337445887446,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 19:00:00+00:00,1131.1698800959234,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 20:00:00+00:00,574.857611111111,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 21:00:00+00:00,553.8361432506887,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 22:00:00+00:00,527.831,2.0,35.0
domxem3-ECFABCC7F100,2023-05-08 23:00:00+00:00,276.169873015873,2.0,35.0
domxem3-ECFABCC7F15D,2023-05-08 00:00:00+00:00,70.91601307189542,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 01:00:00+00:00,97.53151666666668,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 02:00:00+00:00,77.57949367088608,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 03:00:00+00:00,36.60399246704332,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 04:00:00+00:00,29.32700354609929,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 05:00:00+00:00,27.5451902587519,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 06:00:00+00:00,29.109270833333333,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 07:00:00+00:00,25.497109826589597,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 08:00:00+00:00,27.328226495726497,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 09:00:00+00:00,30.057931034482756,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 10:00:00+00:00,77.49928669410151,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 11:00:00+00:00,70.26954074074074,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 12:00:00+00:00,84.82427203065133,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 13:00:00+00:00,35.72011415525114,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 14:00:00+00:00,32.62788671023965,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 15:00:00+00:00,29.162102908277404,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 16:00:00+00:00,42.73527777777778,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 17:00:00+00:00,35.115065913371,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 18:00:00+00:00,861.8179149232914,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 19:00:00+00:00,335.32940262843493,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 20:00:00+00:00,557.7383846497099,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 21:00:00+00:00,1206.216766467066,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 22:00:00+00:00,1007.7163083333334,2.0,37.0
domxem3-ECFABCC7F15D,2023-05-08 23:00:00+00:00,704.9011374407582,2.0,37.0
domxem3-FCF5C49559E1,2023-05-08 00:00:00+00:00,409.08927570711074,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 01:00:00+00:00,200.5473527905786,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 02:00:00+00:00,51.953656652360515,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 03:00:00+00:00,68.93092746400886,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 04:00:00+00:00,44.40224867724868,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 05:00:00+00:00,106.58919820919822,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 06:00:00+00:00,181.98333333333332,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 07:00:00+00:00,149.98208333333332,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 08:00:00+00:00,136.7211780104712,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 09:00:00+00:00,168.5230928597854,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 10:00:00+00:00,147.73380764163375,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 11:00:00+00:00,293.04613839285713,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 12:00:00+00:00,259.1912954186414,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 13:00:00+00:00,285.4056756756757,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 14:00:00+00:00,155.46404016064258,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 15:00:00+00:00,183.33842215256007,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 16:00:00+00:00,50.30651733333333,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 17:00:00+00:00,42.30825214053735,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 18:00:00+00:00,45.187423554344534,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 19:00:00+00:00,43.38111774744028,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 20:00:00+00:00,66.25833780960907,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 21:00:00+00:00,106.1779769299024,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 22:00:00+00:00,64.06713443396227,2.0,129.0
domxem3-FCF5C49559E1,2023-05-08 23:00:00+00:00,53.541721925133686,2.0,129.0
domxem3-FCF5C49641E6,2023-05-08 00:00:00+00:00,133.71091954022987,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 01:00:00+00:00,49.33768707482993,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 02:00:00+00:00,130.2141597796143,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 03:00:00+00:00,211.02356725146197,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 04:00:00+00:00,659.5911913814956,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 05:00:00+00:00,588.7196517412935,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 06:00:00+00:00,354.36558356676,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 07:00:00+00:00,513.97223615465,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 08:00:00+00:00,377.8663666014351,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 09:00:00+00:00,50.638743686868686,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 10:00:00+00:00,120.04024015369836,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 11:00:00+00:00,245.26787974683546,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 12:00:00+00:00,210.36950980392155,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 13:00:00+00:00,199.2743795379538,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 14:00:00+00:00,131.30316,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 15:00:00+00:00,220.97276360544217,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 16:00:00+00:00,671.3749806949806,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 17:00:00+00:00,512.9508235294118,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 18:00:00+00:00,359.5330828516378,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 19:00:00+00:00,246.54692810457516,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 20:00:00+00:00,40.93282051282051,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 21:00:00+00:00,44.95751644736842,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 22:00:00+00:00,72.24370728562218,2.0,147.0
domxem3-FCF5C49641E6,2023-05-08 23:00:00+00:00,100.53675438596491,2.0,147.0
